id,yield
15000,5480.1335349542505
15001,6616.640928627911
15002,4660.987124073019
15003,6197.285145128835
15004,6947.458181337542
15005,5404.696576171416
15006,8198.963837738962
15007,5611.80521355098
15008,7089.621342577362
15009,6295.139399064551
15010,6659.363912097399
15011,6526.609319518567
15012,6876.2191862970285
15013,7517.2605406738685
15014,4422.378965376967
15015,6297.934196644559
15016,6370.711428269295
15017,4374.4346454570195
15018,6500.821232514739
15019,6348.444933231845
15020,5443.478666964536
15021,5602.383485077816
15022,6383.9905077406165
15023,7484.505901317368
15024,6173.5300511701225
15025,7416.476912809071
15026,5005.9656234276035
15027,6764.71890734794
15028,3687.9763234846414
15029,2569.4695335343526
15030,6981.450296229234
15031,4493.234399304053
15032,8285.449915599966
15033,5017.657787334865
15034,7486.1878531393095
15035,5040.4665342349845
15036,7351.710692927297
15037,5436.0875448647375
15038,5909.615917548739
15039,7799.471009235128
15040,8190.855449529179
15041,5781.2390319717615
15042,3336.190652394019
15043,6127.833292886662
15044,7409.826393445241
15045,5659.999253235485
15046,6612.722418171762
15047,4041.4241751075165
15048,8158.508894833281
15049,7045.015891991013
15050,6967.261396722105
15051,6363.787783235286
15052,5555.347053675732
15053,4269.855428799075
15054,3709.0605787343393
15055,6518.125710542785
15056,4941.563060520964
15057,8253.488824776356
15058,5572.705946273103
15059,6360.231143057986
15060,5359.293892626384
15061,7515.356651696183
15062,5568.2874341760935
15063,6307.035001916631
15064,6835.671033493103
15065,7421.870443536585
15066,7384.448962755615
15067,5718.23605843845
15068,6846.418369603687
15069,6947.2163026020025
15070,3333.27333040669
15071,3449.3288124391706
15072,6517.2176887077285
15073,5373.827805928013
15074,4354.049849116445
15075,7409.167332919251
15076,6956.614120729845
15077,4146.796941587548
15078,7595.367865599489
15079,5727.224777063903
15080,5337.709552740371
15081,5717.519670164321
15082,3468.0570481804643
15083,2558.3041786823396
15084,6091.873579543239
15085,6817.353546622202
15086,7375.09241060286
15087,7854.720763254762
15088,5326.216399502075
15089,6162.754768032174
15090,6609.458981925264
15091,6406.822120035712
15092,6128.254062304935
15093,7336.34978062694
15094,4641.269669436681
15095,5671.280117395894
15096,6584.3827795547195
15097,8249.166134210867
15098,7371.368220323649
15099,7521.4175611214905
15100,3680.440776613892
15101,4772.874590429705
15102,5386.293041209244
15103,5876.341092142235
15104,5302.916382630493
15105,5002.106592540407
15106,7372.125240326965
15107,6475.856697296933
15108,3726.288913439662
15109,4625.07570764862
15110,8185.808805490008
15111,7465.474852256011
15112,3982.087466362637
15113,5636.850155271875
15114,5714.613784735783
15115,5318.782052058736
15116,6556.799746030053
15117,5604.107148038139
