id,yield
15000,5418.845701169522
15001,6739.991851099144
15002,4689.178372443025
15003,6194.955037658402
15004,6986.299601364955
15005,5085.296851690295
15006,8181.3149115733695
15007,5651.488547726822
15008,7270.133387535353
15009,6349.497202502929
15010,6667.954688123467
15011,6562.099571749816
15012,6827.5006927787
15013,7466.769326531992
15014,4492.462316869479
15015,6233.993515718856
15016,6313.635075420735
15017,4402.9977521438095
15018,6479.6550743957505
15019,6175.450748806569
15020,5491.635463985195
15021,5634.417075100833
15022,6413.2617492554455
15023,7442.757792446256
15024,6177.520803048563
15025,7528.200681235824
15026,5084.579824906905
15027,6697.329238998354
15028,3649.005811020457
15029,2561.0938860250003
15030,6965.735513362781
15031,4531.015743355852
15032,8096.903129429736
15033,5044.618327154896
15034,7546.807066440964
15035,5162.76796603215
15036,7426.503548523541
15037,5195.2756066585935
15038,5893.308676061421
15039,7750.7779210527315
15040,8106.194985504771
15041,5977.24040377478
15042,3400.4478595876826
15043,6192.245963456247
15044,7558.138651205904
15045,5639.254364527287
15046,6748.87157976234
15047,3949.4680325812365
15048,8312.926199788617
15049,7201.60709749693
15050,6931.819887140259
15051,6375.144008329902
15052,5489.093250502128
15053,4250.113642816464
15054,3681.1615748621393
15055,6461.509817790805
15056,5021.836086359352
15057,8307.700498974316
15058,5546.637251919634
15059,6290.999252361474
15060,5496.845454226202
15061,7546.4067668311545
15062,5517.297022706581
15063,6221.331739073915
15064,6781.468161855222
15065,7563.74822667937
15066,7399.464108765376
15067,6009.73755521136
15068,6767.128208440296
15069,6960.442807887519
15070,3416.0484779244766
15071,3479.1327332086985
15072,6553.528124971792
15073,5379.3917334419875
15074,4293.855805339511
15075,7459.682544315829
15076,6999.760946505277
15077,4049.8880752970335
15078,7506.147780876048
15079,5734.723993559886
15080,5331.274328468599
15081,5800.090277021913
15082,3479.8210985073283
15083,2550.1048245999964
15084,6040.094463303909
15085,6934.123047146087
15086,7481.244678471987
15087,8026.8330251547795
15088,5281.480319477038
15089,6434.701742350005
15090,6693.2110510265375
15091,6428.881152584613
15092,5996.419757674245
15093,7233.267633741201
15094,4684.090186214021
15095,5591.470645690204
15096,6650.0322544910605
15097,8216.68502179874
15098,7425.881751187462
15099,7646.882129211951
15100,3628.070371594687
15101,4746.629766524412
15102,5395.4963095087705
15103,5934.005399815623
15104,5266.7460858220875
15105,5101.608288233143
15106,7409.781047194191
15107,6479.233081674209
15108,3696.6654011339815
15109,4581.324058215432
15110,8240.27991172464
15111,7795.834669507197
15112,3973.9972212883913
15113,5724.095615214997
15114,5620.363513141251
15115,5289.402798201149
15116,6545.666953410448
15117,5645.780166560413
15118,7145.712270314227
15119,5058.231922908433
15120,8014.274296594556
15121,6209.472027022359
15122,7470.271240292207
15123,4949.982635911454
15124,5468.985098432519
15125,7503.97449505167
15126,4535.405582422197
15127,7533.23570869801
15128,4230.718720852014
15129,6947.154088293322
15130,7499.096632636788
15131,5509.111555453844
15132,8173.92374582626
15133,7141.3917052634315
15134,4038.681409252681
15135,4908.44998401817
15136,6871.844241754048
15137,4511.693009319317
15138,5439.639349662433
15139,7251.979644219927
15140,6544.396188040954
