id,yield
15000,5477.050563695926
15001,6621.793903510133
15002,4660.804440288165
15003,6198.145026369455
15004,7000.937143617877
15005,5397.996651049265
15006,8198.211805080215
15007,5612.606895684575
15008,7096.481643316659
15009,6297.644635195876
15010,6657.886327271064
15011,6518.238932879454
15012,6849.6556744618065
15013,7518.584982435984
15014,4424.376158992403
15015,6295.136252134515
15016,6371.621591317517
15017,4373.580401127577
15018,6500.170137705768
15019,6343.768539934595
15020,5447.165813293735
15021,5602.272011931204
15022,6384.9463692312875
15023,7484.111953416302
15024,6173.432339940127
15025,7421.870325520325
15026,5007.889890998981
15027,6763.769811625252
15028,3684.9674001013555
15029,2576.6961176561626
15030,6983.882432454755
15031,4490.835937089065
15032,8280.436360002435
15033,5020.108844485394
15034,7492.130307387933
15035,5043.964422417701
15036,7353.9389414168
15037,5430.851111064394
15038,5909.4270977233955
15039,7800.9976908136
15040,8190.814300948156
15041,5784.200463292228
15042,3337.1282466152343
15043,6138.201452010068
15044,7411.542765777922
15045,5657.41894535492
15046,6608.911717265779
15047,4038.7826197274608
15048,8165.14670766064
15049,7049.908299511057
15050,6968.526493079869
15051,6364.174640504039
15052,5553.981956885958
15053,4272.786833105096
15054,3706.008414149282
15055,6517.631498530223
15056,4940.1693197908735
15057,8256.11482740095
15058,5571.902959545003
15059,6360.866491036582
15060,5358.563250590083
15061,7516.962628991237
15062,5566.954590933576
15063,6304.748489986869
15064,6807.252382461489
15065,7427.767830491306
15066,7384.782372930204
15067,5723.991777199953
15068,6896.451582890596
15069,6948.208530031104
15070,3333.629703518977
15071,3447.9444994719674
15072,6517.922591337506
15073,5374.424002904059
15074,4351.673352542432
15075,7410.707334052455
15076,7010.324566349953
15077,4143.781997474312
15078,7625.885295449213
15079,5725.735762179019
15080,5336.448795638108
15081,5717.310912426002
15082,3467.0693072398535
15083,2564.8726501243973
15084,6087.643830240427
15085,6818.171758592798
15086,7378.7112131847925
15087,7862.70335991878
15088,5324.371416172906
15089,6174.996744643338
15090,6614.023603247125
15091,6409.006881960365
15092,6125.6079068064055
15093,7267.551080268981
15094,4639.968487176594
15095,5668.961258515833
15096,6587.781053403303
15097,8251.541202967059
15098,7375.005780331525
15099,7528.689794893064
15100,3676.5320333901004
15101,4770.837754658309
15102,5387.464569451438
15103,5881.976913380678
15104,5300.3899622768395
15105,5003.200951989488
15106,7375.30488682326
15107,6473.674474532651
15108,3724.6270243828576
15109,4623.894378486278
15110,8191.078650840112
15111,7556.952018525524
15112,3979.954935701165
15113,5638.699321040652
15114,5714.328126711565
15115,5316.374886622613
15116,6558.9673661479155
15117,5603.931007444292
15118,7133.883778425369
15119,4989.588571944986
15120,7915.904556087334
15121,6188.769392306196
15122,7402.216402571986
15123,5028.973050806389
15124,5541.8443836608285
15125,7406.698253203415
15126,4609.62193668638
15127,7375.481137443878
15128,4192.869229498323
15129,7146.251632296216
15130,7681.965766416202
15131,5557.916297801343
15132,8148.674635981204
15133,7004.8221945840405
15134,4087.213996461046
15135,4843.659579650416
15136,6844.363057977856
15137,4587.524824393849
15138,5376.373618100452
15139,7300.959170989156
15140,6547.718584708052
15141,6907.654131437144
15142,4695.83033647605
15143,6922.508815066291
15144,5881.218120152742
15145,8220.028961822432
15146,7494.785692959835
15147,5552.631518687041
15148,7207.124591266357
15149,5614.232021583183
15150,6233.560488813202
15151,7429.158078552706
15152,6713.028619296864
15153,6240.1804314086085
15154,8222.286903219747
15155,6503.651633826539
15156,5708.322774505125
15157,7562.970933485419
15158,3682.57065945654
15159,4646.330540728463
15160,4603.351961833242
15161,4853.310683513953
15162,3458.5614812494623
15163,4574.7288438525675
15164,7444.273084792304
15165,6285.033429858742
15166,5402.934515547282
15167,4383.959460405247
15168,6486.00858912934
15169,7460.985339342027
15170,7450.045115232681
15171,5090.5141792125805
15172,4596.544114423595
15173,6917.362603913546
15174,4779.092590132027
15175,4820.98346322122
15176,6383.296334564321
15177,5981.960616486931
15178,6280.675505452323
15179,7491.412620720103
15180,6834.705485030444
15181,3723.6391654873887
15182,4080.684472514675
15183,2627.5121722427084
15184,6229.77337186345
15185,8129.543321948116
15186,6146.312329407991
15187,5764.715696309505
15188,5741.467847187407
15189,4716.975529716207
15190,7385.596073563403
15191,4648.729294073568
15192,7838.862085924935
15193,5164.190438766343
15194,3669.0241018723123
15195,5395.412895180059
15196,4274.423843956428
15197,7480.726323255394
15198,5833.943786970714
15199,6164.462746179945
15200,6947.833451742207
15201,7426.290593046008
15202,5949.419581914584
15203,7084.713372567335
15204,5072.375182353661
15205,4600.614443971227
15206,5354.419152803785
15207,8308.039214642886
15208,7451.97322122528
15209,5290.012197125656
15210,6202.93680017206
15211,4507.538840703667
15212,5684.251026085257
15213,8258.334512456839
15214,7444.554681307465
15215,4380.094523803651
15216,5477.999516249107
15217,7778.987287381723
15218,7866.441192089371
15219,4645.661325471176
15220,7112.629208790804
15221,5528.165511089491
15222,6834.194846155538
15223,4386.62766556876
15224,7506.6930474524415
15225,7924.094179887729
15226,7373.276754310392
15227,3487.644738063711
15228,7382.621169800854
15229,4013.5693575515793
15230,4661.105716371941
15231,5389.294901282886
15232,6151.594386422036
15233,6862.781525047192
15234,6427.056425720208
15235,5354.701512130115
15236,5059.253295814454
15237,5630.815543853757
15238,5762.663809098791
15239,4116.338371875281
15240,6159.797330198476
15241,6495.967700587738
15242,4184.237932570106
15243,7335.332492248507
15244,3636.4365678466984
15245,5564.645033896119
15246,6345.9396624018
15247,8379.51458812437
15248,7769.447505274375
15249,6135.78131994455
15250,7485.380927970993
15251,5539.706133681231
15252,5541.038337182858
15253,4072.0132297372384
15254,7363.478474924069
15255,6126.268420408816
15256,6100.230766041927
15257,8271.920997390303
15258,4380.892329912031
15259,7629.022901990575
15260,6163.524128401109
15261,6433.110015242864
15262,3696.121799912805
15263,4350.037475233838
15264,5587.459026197662
15265,4076.6723493284135
15266,6228.930911962403
15267,4614.945837334445
15268,5000.3425962092
15269,6553.240871645216
15270,6355.36769807859
15271,3325.748196710927
15272,6523.238431516737
15273,6799.89863644672
15274,5757.607971915718
15275,5362.30244139358
15276,4114.519336625942
15277,6810.073559423711
15278,6549.664457757856
15279,7402.967131001114
15280,7430.980763122158
15281,5532.050687635329
15282,7383.504791005176
15283,6755.440907439249
15284,4046.2812857622816
15285,8286.514477718594
15286,3688.927524477811
15287,5402.426327677395
15288,4410.225921980555
15289,5373.445610740229
15290,7473.814696745404
15291,3027.35902224078
15292,4043.726977692243
15293,3348.2260043060965
15294,6587.137923503481
15295,7238.085876097841
15296,6334.333959243453
15297,6041.004965574437
15298,7409.473260771569
15299,5503.974736509614
15300,6561.139604368266
15301,6828.85528793498
15302,2570.8147334290243
15303,5346.840837008884
15304,7030.572174010194
15305,5695.249626152872
15306,7791.50107195878
15307,5161.991757629514
15308,5707.584796411759
15309,5537.951328148551
15310,4408.134458391668
15311,4548.483772805079
15312,3361.1892217837826
15313,7372.153967718741
15314,8261.337799222718
15315,6834.776453017024
15316,3336.7909351129124
15317,5590.7627277471565
15318,6877.345908630498
15319,7050.33403783789
15320,6199.845003489483
15321,5779.294952666319
15322,6255.75616752257
15323,7426.876861904022
15324,3452.81370789576
15325,4277.667165560218
15326,6899.881288556554
15327,5728.385904693921
15328,6822.457681569778
15329,5591.777422494284
15330,3487.7059286478584
15331,8219.266844784921
15332,7472.864631496231
