id,yield
15000,5451.870211343512
15001,6539.5161569210195
15002,4645.518159193259
15003,6211.7979794123685
15004,7037.277178729524
15005,5395.776922540488
15006,8182.778681834441
15007,5603.064613037549
15008,7252.380914041429
15009,6297.762735396825
15010,6630.694054844518
15011,6657.41955745893
15012,6808.914071950215
15013,7496.325584268896
15014,4352.204115276169
15015,6321.695897479462
15016,6350.460072359439
15017,4345.970888838338
15018,6511.4031438705515
15019,6260.473827528927
15020,5398.397933155787
15021,5606.2501287781415
15022,6413.815973817629
15023,7485.289435033802
15024,6180.038315746684
15025,7393.533925718846
15026,5040.153802955708
15027,6810.3414025012235
15028,3725.217809811301
15029,2527.37046177253
15030,7002.398043631123
15031,4523.458358251416
15032,8164.838190806971
15033,5015.550299714027
15034,7437.762340980067
15035,5113.242282277518
15036,7404.211764955526
15037,5390.267928401571
15038,5856.898022766242
15039,7738.105741276393
15040,8191.246348699102
15041,5975.590922968826
15042,3295.943138808205
15043,6165.026808422755
15044,7448.815415246606
15045,5652.607464081771
15046,6638.171693350714
15047,4051.3547629747654
15048,8250.637226137977
15049,7078.5207685580335
15050,6972.31520327952
15051,6330.316893948639
15052,5560.075738852089
15053,4191.714146112719
15054,3727.06820189011
15055,6538.491884884123
15056,4906.68427041192
15057,8232.203704883776
15058,5567.339750593413
15059,6439.45511129922
15060,5361.030128211449
15061,7509.72734283387
15062,5594.154842994985
15063,6278.210820625063
15064,6798.959787639549
15065,7407.598938542963
15066,7422.3948908879165
15067,5897.25370387184
15068,6886.499713289381
15069,6903.241999362084
15070,3313.7396661689795
15071,3407.8333264737066
15072,6517.654661034227
15073,5366.371745747438
15074,4404.133398196746
15075,7439.428807716289
15076,6961.017405015757
15077,4073.8232926307437
15078,7533.525768628851
15079,5769.227117897803
15080,5368.949397422738
15081,5887.983457428336
15082,3467.133564239992
15083,2529.09618980399
15084,6045.591666027945
15085,6851.364185037568
15086,7376.564575176571
15087,7839.739603868268
15088,5372.816410878039
15089,6327.895408895968
15090,6622.153733795298
15091,6399.894400386414
15092,6179.469753138147
15093,7238.0208270374005
15094,4646.288815533935
15095,5641.10067974589
15096,6546.433186192694
15097,8212.30463483743
15098,7388.620577869432
15099,7608.205291717844
15100,3722.1393376354213
15101,4775.14920110295
15102,5356.28381821093
15103,5797.5980800646885
15104,5303.25297708255
15105,5076.248770531341
15106,7429.678087443244
15107,6708.068666026426
15108,3718.8861320643236
15109,4580.483922420841
15110,8226.309240803497
15111,7711.3309490171205
15112,3909.803452070267
15113,5672.719770399045
15114,5632.900152263634
15115,5359.283898633306
15116,6535.2221909515365
15117,5676.291016347182
15118,7087.242455892139
15119,4996.313217946036
15120,7803.08619245196
15121,6224.840981669851
15122,7446.116349388199
15123,4983.956102386467
15124,5621.513521277474
15125,7386.675740167193
15126,4602.343097228492
15127,7437.446037336666
15128,4210.34555321603
15129,7130.498668214667
15130,7664.770062182084
15131,5558.259052344948
15132,8185.939930896661
15133,6993.360082759624
15134,4178.525963536911
15135,4852.153359530002
15136,6743.321002064406
15137,4581.937214675418
15138,5387.261612230752
15139,7300.426963408932
15140,6532.125847559297
15141,6978.0518555092585
15142,4661.446139056033
15143,6940.407313669907
15144,5824.784106194291
15145,8197.347076891563
15146,7487.8063672622675
15147,5552.0778264309765
15148,7283.214250224514
15149,5657.802916034222
15150,6235.606633438333
15151,7447.098224816222
15152,6409.352590460719
15153,6329.993735544676
15154,8243.600709464312
15155,6469.68973654941
15156,5728.495284057024
15157,7488.768547190867
15158,3705.5486739996973
15159,4646.675464862755
15160,4598.762369374044
15161,4941.168396762753
15162,3445.926222637384
15163,4552.006909629608
15164,7429.310965028216
15165,6237.830035419203
15166,5392.347816027452
15167,4355.194595121986
15168,6472.183999806131
15169,7455.533196773144
15170,7477.638141183976
15171,5046.466131021402
15172,4592.534201286625
15173,6939.180031151976
15174,4740.1430047650465
15175,4833.382542736598
15176,6419.786504375529
