id,yield
15000,5484.39501949515
15001,6542.480992407941
15002,4643.138067701432
15003,6211.298014142097
15004,7040.102730724104
15005,5424.484423740602
15006,8199.914382680137
15007,5601.074541053833
15008,7246.035610591136
15009,6292.976845663379
15010,6627.818375488881
15011,6664.924522534349
15012,6801.233747925483
15013,7496.995655744561
15014,4349.560776724501
15015,6327.212335315234
15016,6357.493182460276
15017,4342.907678942025
15018,6508.6019039111225
15019,6262.156082866374
15020,5403.017399763844
15021,5609.258749209497
15022,6414.5550764707605
15023,7482.313097369538
15024,6180.338157208574
15025,7389.992117395871
15026,5039.997587986681
15027,6799.314794922311
15028,3723.5135871393272
15029,2525.0192671943005
15030,7002.210092490523
15031,4503.086071077241
15032,8193.568310314015
15033,5008.562546944989
15034,7439.324610662227
15035,5086.490346420179
15036,7401.599361007216
15037,5423.761532064763
15038,5862.752567788926
15039,7741.945283484721
15040,8188.58645056011
15041,5981.30464335813
15042,3284.573869560945
15043,6164.424578103452
15044,7437.228898657163
15045,5651.576349282188
15046,6639.032413331469
15047,4047.1063106216884
15048,8275.049993984394
15049,7081.159600638137
15050,6957.617576989969
15051,6326.972226274778
15052,5557.375454995293
15053,4190.957022804575
15054,3727.8242081850003
15055,6541.4884833532615
15056,4940.677744311352
15057,8232.144704237051
15058,5563.764917666797
15059,6537.228245402186
15060,5359.8233714287
15061,7527.2835459745465
15062,5593.12692751342
15063,6276.560200224941
15064,6792.628204484717
15065,7406.054040738113
15066,7420.286598746844
15067,5878.7161227524275
15068,6883.59947672348
15069,6899.906179397996
15070,3306.921963881074
15071,3409.768174176944
15072,6520.093432468294
15073,5357.675927513685
15074,4402.517855429423
15075,7434.319677624055
15076,6970.178865606443
15077,4054.3094693512217
15078,7539.976238943959
15079,5769.85737512731
15080,5359.402926033589
15081,5912.990454365492
15082,3460.9282526899683
15083,2524.0866899033545
15084,6060.329342794771
15085,6846.867939974322
15086,7370.064675543606
15087,7791.993671595654
15088,5376.6597121499835
15089,6310.200697192358
15090,6626.016735087794
15091,6401.005021108333
15092,6177.627039745648
15093,7235.310851040992
15094,4645.318593416958
15095,5636.510050976698
15096,6549.314682506019
15097,8213.749733863955
15098,7387.372834234782
15099,7606.472013963297
15100,3716.843931153004
15101,4754.636226128253
15102,5357.621031106721
15103,5793.7673133242615
15104,5294.853614977585
15105,5066.107074606952
15106,7428.87358475166
15107,6813.866284882437
15108,3711.7348693008207
15109,4581.130889245573
15110,8244.58339379943
15111,7674.7169266293295
15112,3907.6229493325163
15113,5676.397019500526
15114,5628.4258875396345
15115,5357.9197719989215
15116,6536.921638713101
15117,5673.588533646823
15118,7083.416704382416
15119,4992.713964864311
15120,7791.190380070895
15121,6226.044004417867
15122,7452.384420066229
15123,4984.726983621493
15124,5619.167086346832
15125,7387.373599529537
15126,4592.352944951867
15127,7429.782651257186
15128,4187.062083378932
15129,7137.986174409441
15130,7659.851196767737
15131,5553.43997347537
15132,8184.625384584607
15133,6998.483937268869
15134,4148.260788754178
15135,4852.234142922503
15136,6742.316931680686
15137,4572.001952239779
15138,5377.8472095994675
15139,7293.055399455852
15140,6536.859684135855
15141,6955.49923339249
15142,4665.696786525261
15143,6943.320059993427
15144,5824.658715014949
15145,8194.692901448794
15146,7490.505102815931
15147,5548.312013757669
15148,7269.560199851196
15149,5657.827840588265
15150,6242.171387552812
15151,7444.281383513813
15152,6392.53779524451
15153,6348.159458101802
15154,8254.013498222686
15155,6480.749255741309
15156,5730.1878229447475
15157,7489.780094574373
15158,3701.9910658047706
15159,4656.533809826842
15160,4590.776921953999
15161,4940.5822667744205
15162,3444.747313271495
15163,4543.741644088717
15164,7433.436113103325
15165,6250.390450382537
15166,5387.694217856777
15167,4348.135428812896
15168,6500.660288633589
15169,7453.303813135012
15170,7473.049683035676
15171,5043.578309816821
15172,4581.383272950645
15173,6943.626996939738
15174,4727.104453739418
15175,4819.76490323738
15176,6417.788696470164
15177,5872.49751838986
15178,6330.122727355106
15179,7485.437670706931
15180,6865.546512807811
15181,3721.3279713848774
15182,4062.0672688404456
15183,2638.198388487314
15184,6248.180677990579
15185,8136.254123511268
15186,6188.676649654597
15187,5853.725818727668
15188,5713.56853381912
15189,4709.9008937033705
15190,7408.690753818849
15191,4710.29938321591
15192,7819.278822054287
15193,5104.097853910876
15194,3652.8130888639225
15195,5380.471571225338
15196,4283.610087472725
15197,7479.89116226087
15198,5796.195185522572
15199,6213.5159167872225
15200,6894.118978557953
15201,7430.8225755078865
15202,5869.4952905907685
15203,7040.384287205784
15204,5028.725182636279
15205,4639.934569925369
15206,5379.521330050426
15207,8321.526447209528
15208,7440.167551572633
15209,5264.728393071745
15210,6221.981996270969
15211,4456.82188135743
15212,5734.342866342703
15213,8285.803834007187
15214,7487.521534511719
15215,4331.34883594694
15216,5492.972142340517
15217,7730.271700023293
15218,7793.889689269953
15219,4626.521510589846
15220,6952.483642042165
15221,5555.059523696625
15222,6848.31560347667
15223,4340.224687090765
15224,7472.614796429097
15225,7916.4294151876975
15226,7387.962859558796
15227,3400.959882727577
15228,7349.686849190049
15229,3965.3807580986772
15230,4628.530475515471
15231,5376.601657443119
15232,6203.859773824241
15233,6829.237726060493
15234,6449.476559348806
15235,5349.612762226014
15236,5058.020260696142
15237,5632.263184364909
15238,5999.9016951663525
15239,4098.969120763825
15240,6199.419351593177
15241,6502.798556833522
15242,4086.2538236813834
15243,7324.667776347948
15244,3831.738889567769
15245,5615.109459996602
15246,6377.851752624766
15247,8253.624263083946
15248,7777.098909239086
15249,6184.832756552141
15250,7492.863770889207
15251,5483.42974136061
15252,5514.113037063584
15253,4043.4223773101585
15254,7367.109746521246
15255,5996.410503603437
15256,6129.254237774668
15257,8258.875616878895
15258,4375.057120109102
15259,7339.91670554043
15260,6232.829121349031
15261,6459.997782453935
15262,3759.0504826568817
15263,4408.694264556582
15264,5574.619493216387
15265,4058.628813825293
15266,6225.771193606549
15267,4702.994960033853
15268,5014.31545639283
15269,6522.355925256538
15270,6382.975028157415
15271,3269.4348144010414
15272,6474.127309284118
15273,6833.978709341285
15274,5779.850482326901
15275,5388.57934498326
15276,4093.168659649397
15277,6834.753810238731
15278,6530.538391883048
15279,7448.257470318691
15280,7422.5790747718875
15281,5593.537759448338
15282,7397.043771298901
15283,6702.329797037805
15284,3965.472418689491
15285,8279.19719406865
15286,3655.074879813564
15287,5414.015821531141
15288,4346.263111256752
15289,5329.844988384226
15290,7455.731784258385
15291,2967.1247847471323
15292,4053.04119944639
15293,3406.844219632461
15294,6561.91560475475
15295,7291.836432909907
15296,6344.04571219703
15297,6151.765981470855
15298,7414.9149237370675
15299,5495.382980462481
15300,6557.230001846568
15301,6835.24364590738
15302,2543.8040823963292
15303,5373.642384406358
15304,7059.853234169545
15305,5607.950991113183
15306,7749.633431828791
15307,5242.074915750936
15308,5752.204857936732
15309,5577.346406130808
15310,4336.997617667414
15311,4659.625845314545
15312,3497.7070046972217
15313,7391.621357012338
15314,8234.49279849549
15315,6806.421950734135
15316,3355.0662511515297
15317,5623.9564627288955
15318,6773.162137478792
15319,6996.994535381803
15320,6259.903032279128
15321,5775.052829313861
15322,6243.221879975706
15323,7436.793349862447
15324,3418.6789525260565
15325,4276.674371195284
15326,7041.245850523469
15327,5749.391638308314
15328,6824.776975244036
15329,5586.2669849421445
15330,3430.8396314144047
15331,8281.39350457177
15332,7454.870811603875
15333,5576.460708538763
15334,5032.338907586526
15335,3549.144974993496
15336,5797.23364760359
15337,3717.051092859237
15338,4369.3949910591155
15339,8199.249121675077
15340,4303.783905774787
15341,6356.030973029933
15342,5349.085327232093
15343,7365.6273525397855
15344,4309.966105343697
15345,5350.869934098492
15346,7446.523802093247
15347,3397.8562743362945
15348,3442.9481258362653
15349,5837.269458882874
15350,5360.867048714111
15351,6345.771092654722
