id,yield
15000,5317.091363888238
15001,6471.273902407155
15002,4626.483361140075
15003,6301.221616806878
15004,7030.650138294696
15005,5332.206766806583
15006,8383.378780841744
15007,5635.604299149166
15008,7014.768927242018
15009,6267.513448718751
15010,6473.039218707388
15011,6308.059419068951
15012,6660.3642561409715
15013,7620.549291538028
15014,4315.480039059715
15015,6502.204855652467
15016,6299.673927083496
15017,4357.726593974004
15018,6674.436277419941
15019,6179.1698301228125
15020,5461.7418820528355
15021,5691.352274573704
15022,6355.955808574687
15023,7501.5278351282695
15024,5955.16586872127
15025,7550.150827015981
15026,5357.663311747927
15027,6622.732259072883
15028,3780.6376803619173
15029,3065.9361444803944
15030,7038.584198447031
15031,4572.645235450963
15032,8347.635078426265
15033,5117.451697672129
15034,7372.783979341024
15035,5015.481075379864
15036,7472.695698429829
15037,5316.290191424573
15038,6032.241544430822
15039,7713.537978078985
15040,8237.413757003462
15041,5837.730681161621
15042,3131.5318855403984
15043,5902.895602591782
15044,7383.609948995257
15045,5479.738870142338
15046,6048.179996532678
15047,4139.8213550604405
15048,7662.8909817738295
15049,6871.9057727563695
15050,7163.018480948623
15051,6233.68874419227
15052,5502.07440869818
15053,4274.322303795106
15054,3761.4567358959885
15055,6503.457178422516
15056,5080.188785154408
15057,8311.600764228006
15058,5523.388126439252
15059,5892.5541798084405
15060,5410.511611295455
15061,7589.192688829254
15062,5850.925025601145
15063,6382.970593635125
15064,6615.176433297019
15065,7242.586988730868
15066,7519.302193909026
15067,5736.01038695154
15068,6641.697733976978
15069,6992.462036999478
15070,3278.2672746185726
15071,3435.478767243385
15072,6594.9678939759315
15073,5337.861538493496
15074,4585.871845085764
15075,7478.74581188778
15076,6704.13844397105
15077,4189.472151848803
15078,7357.089200905752
15079,5588.186942513918
15080,5403.374044356091
15081,5615.685194058555
15082,3764.785762600466
15083,3160.4811678173573
15084,6202.392476083728
15085,6968.078819587307
15086,7366.117010126553
15087,7621.997376730479
15088,5316.833728657583
15089,5962.738026650296
15090,6616.8031734053175
15091,6397.400729421858
15092,6218.2043642525205
15093,7021.422544396572
15094,4515.392845015503
15095,5899.099934105628
15096,6669.714022889434
15097,8189.495712635765
15098,7398.445963213766
15099,7438.852085584261
15100,3941.1770611114616
15101,4911.78310853654
15102,5449.638775733344
15103,6133.419629215219
15104,5186.649507588917
15105,5410.096206569999
15106,7235.256489406351
15107,6547.870574022642
15108,3688.059357950587
15109,4301.289192020285
15110,8202.691587064885
15111,7829.0755688342315
15112,3989.4089966596694
15113,5736.043121340316
15114,6020.836497890675
15115,5274.892496356381
15116,6736.201197804875
15117,5649.11008421412
15118,6733.9033765017075
15119,5117.713218253314
15120,7950.614811551154
15121,6217.228377144403
15122,7464.41922522404
15123,5036.078731665369
15124,5772.573874595194
15125,7511.224954345106
15126,4518.946193599365
15127,7439.797099914947
15128,4152.467303736648
15129,6631.620029859913
15130,7889.701969511995
15131,5543.428533140498
15132,8273.315631060028
15133,6436.828039114368
15134,4127.770770385988
15135,4866.648511188566
15136,6723.078296148492
15137,4490.493502755208
15138,5486.320959562137
15139,7194.933876231192
15140,6702.730424678077
15141,6829.7701767728
15142,4734.0329901751675
15143,6882.154361668519
15144,5885.153533186218
15145,8164.41731232379
15146,7545.520510982817
15147,5504.866214545887
15148,6921.867196637447
15149,5874.5616367666125
15150,6145.260365801775
15151,7540.097734597694
15152,6304.779938504001
15153,6212.688261533046
15154,8337.455171448139
15155,6518.111498170646
15156,5849.631959055708
15157,7472.571276261173
15158,3814.3290544728807
15159,4498.033720442155
15160,4665.493778423685
15161,4918.3816507684405
15162,3426.7092354197725
15163,4409.953814523553
15164,7435.948204146999
15165,5905.501626266035
15166,5292.667103823812
15167,4579.060247639034
15168,6267.865996677952
15169,7518.224251977926
15170,7575.503148266655
15171,5108.22876039767
15172,4449.785834058566
15173,6760.226171415798
15174,4774.144749968596
15175,4949.97968730987
15176,6478.262892348465
15177,5827.569386614689
15178,6415.481566434263
15179,7494.050120295934
15180,7117.976546910334
15181,3769.028513315844
15182,4048.6216334343644
15183,2831.053680049704
15184,6326.426922922351
15185,7806.260778593592
15186,6247.992608055004
15187,5926.066716201081
15188,5679.592878796932
15189,4585.116213666549
15190,7186.54299826947
15191,4953.418502761246
15192,7825.443593922218
15193,5070.355927286971
15194,3860.3472119371627
15195,5396.171005842952
15196,4282.3203251757695
15197,7502.386060805489
15198,5880.845152734334
15199,6162.60879802806
15200,7054.039158402847
15201,7349.312100253185
15202,5969.1740761060455
15203,6794.0402163318495
15204,5021.929871358069
15205,4721.201482577136
15206,5346.696007781858
15207,8434.257979627091
15208,7473.814088275297
15209,5023.6797915572615
15210,6390.259446853185
15211,4179.654458041379
15212,5936.301938691419
15213,8324.9674110665
15214,7494.01575110393
15215,4297.991471501288
15216,5626.98724224608
15217,7336.285807011906
15218,7959.939511651188
15219,4609.431942479104
15220,6649.171309176593
15221,5391.802900311793
15222,6605.827739029948
15223,4545.171200591675
15224,7373.668496200628
15225,8054.951508267098
15226,7428.215992561009
15227,3468.671079404913
15228,7330.555628980178
15229,4022.4534922977327
15230,4603.9112925163745
15231,5400.79885370646
15232,6243.129799158852
15233,6885.856480084941
15234,6583.018994983707
15235,5292.180991013421
15236,5090.295845640434
15237,6016.048888299745
15238,5665.650834124142
15239,4051.212760282552
15240,6170.288320099337
15241,6502.653465111958
15242,4188.090391819622
15243,7260.445777716602
15244,3569.554407006612
15245,5774.197141361671
15246,6257.375996107617
15247,8329.554302664408
15248,7726.709634867383
15249,6144.566409529496
15250,7531.827140225743
15251,5403.987617902431
15252,5485.57989775594
15253,4007.400885845932
15254,7410.869347377764
15255,6103.272829025785
15256,6150.388024636595
15257,8283.417866389871
15258,4466.040862179815
15259,7002.6991341173025
15260,6418.245782246039
15261,6724.731957380835
15262,3818.2326295928738
15263,4224.981451911962
15264,5597.490261757618
15265,4080.4705075282627
15266,6081.133640452944
15267,4942.958238084181
15268,5204.910579575394
15269,6331.065168303271
15270,6572.155564846581
15271,3182.1846043065093
15272,6370.067915046926
15273,6835.000928988143
15274,5834.4423797347345
15275,5501.403858084159
15276,4059.6419754690432
15277,7012.587777016685
15278,6492.5887627867605
15279,7305.355695583144
15280,7471.438216822396
15281,5676.053298798943
15282,7305.317360122696
15283,5976.811568717637
15284,3993.4445902886046
15285,8301.723375727182
15286,3731.5523397384973
15287,5479.374525207694
15288,4393.97824435834
15289,5133.069880994466
15290,7611.997826827
15291,2842.795536117452
15292,3961.302607425957
15293,3466.46494395166
15294,6535.302949213569
15295,7049.317318238828
15296,6445.918714504686
15297,6196.132508683412
15298,7541.644975416462
15299,5607.8238855109
15300,6432.908636613561
15301,6823.595295709496
15302,2954.710295166721
15303,5308.200127107416
15304,6881.726446086631
15305,5643.981702621772
15306,7728.796033207757
15307,5131.508493245756
15308,5683.77776487289
15309,5893.244670663525
15310,4473.2656471378195
15311,4484.182142142142
15312,3692.686902122501
15313,7396.504414430971
15314,8245.3918389231
15315,6602.714067094273
15316,3145.908892661421
15317,5649.02795125212
15318,6927.647885871252
15319,6651.477274558262
15320,6141.470068532205
15321,5767.721959853654
15322,5965.69108600036
15323,7428.775198729453
15324,3380.2030550725385
15325,4155.105752611718
15326,7218.713800539773
15327,5731.064815779118
15328,7026.910525491207
15329,5653.9211467130835
15330,3504.2374485704368
15331,8509.128143733964
15332,7531.792256980293
15333,5652.335320869331
15334,5067.26554450921
15335,3378.034789408959
15336,5822.083944828287
15337,4107.192084181878
15338,4498.178393607394
15339,8227.042940021794
15340,4342.598554288615
15341,6243.417592000267
15342,5407.4640283054605
15343,7310.470030512676
15344,4514.151236613343
15345,5380.812868144473
15346,7483.21133663958
15347,3420.6461933145138
15348,3528.3712022528935
15349,5874.654179476077
15350,5458.315499089628
15351,6355.0733821020385
15352,6379.711291096545
15353,5739.656117699888
15354,7840.960911047534
15355,5657.774207864455
15356,6934.837773448262
15357,6224.349846609216
15358,5662.054983667543
15359,5734.717118762311
15360,4859.900113618215
15361,7751.113269685042
15362,4601.803310142383
15363,5366.922311241969
15364,5058.489433350786
15365,8006.246092761344
15366,6248.015259154195
15367,6628.253578736134
15368,5479.482628193536
15369,5248.835606317781
15370,5618.406286633762
15371,6401.318387808588
15372,4818.362732723031
15373,5503.520838121242
15374,6352.179847361554
15375,4266.19180499185
15376,6381.592887495069
15377,4084.207049639005
15378,6028.925812871728
15379,5541.481915372421
15380,4350.812010573297
15381,5797.528183532449
15382,6718.721686563665
15383,5341.540851819632
15384,6245.844918430562
15385,7336.955948265155
15386,7027.200063069691
15387,7835.493095938901
15388,7274.003189871882
15389,6312.365767669983
15390,7367.600861841988
15391,6426.5096869715135
15392,4223.49996989992
15393,4090.316920331232
15394,6955.640877565942
15395,8305.2904150447
15396,3637.2139263508343
15397,5920.590519426672
15398,6463.326565508851
15399,7295.187066778045
15400,8375.410528411012
15401,3257.77379666208
15402,3363.36658201645
15403,3442.9005048422123
15404,3286.6980418514177
15405,6608.177546782567
15406,7659.602807630494
15407,6274.542550849766
15408,7417.748524115908
15409,5499.090732156113
15410,5482.180814877141
15411,6424.867745710756
15412,7479.022682096806
15413,5422.93072329732
15414,7967.18428329602
15415,7605.9722138575235
15416,3370.357739664785
15417,7843.763944862515
15418,5473.6965281102775
15419,7881.969001022238
15420,7621.8461932652035
15421,6734.423131919572
15422,4126.433870852839
15423,2788.5833997736354
15424,6477.986531829617
15425,4376.7499178305525
15426,6188.061838927503
15427,6980.980647458547
15428,6616.517559047984
15429,5707.986143485558
15430,3624.1163750232745
15431,4651.173155336314
15432,6831.301895133168
15433,3090.534747907126
15434,5481.89844133446
15435,6531.893838600593
15436,6623.482779066425
15437,6400.710492672563
15438,6357.705591201267
15439,5891.011624988057
15440,3910.8917854832325
15441,3823.6172857513566
15442,6707.326160900772
15443,3684.362079315472
15444,6303.841283924854
15445,3464.220372871998
15446,7432.022185149694
15447,8223.258069429394
15448,7563.79482919635
15449,5587.095811140495
15450,3510.525396809786
15451,6674.994581500404
15452,6927.474651597965
15453,6181.673266094641
15454,7043.642040714825
15455,3062.956033610669
15456,7136.274126455798
15457,5486.819556904086
15458,4569.5421432245685
15459,5763.7844824171025
15460,5207.750378832063
15461,6345.970322196975
15462,5774.78884990062
15463,7276.700222859431
15464,3609.663492671243
15465,6163.181757855557
15466,6441.533480690019
15467,6801.353687724922
15468,6482.49586761072
15469,3813.715082379888
15470,5124.432697994621
15471,8193.439910916579
15472,5885.987774164592
15473,4815.514211795246
15474,5354.371150598305
15475,5803.3439827801
15476,2592.5982371392893
15477,6257.871573920256
15478,6539.75775860697
15479,4225.827182120161
15480,7470.490226786901
15481,4267.882316152732
15482,3988.4778873449313
15483,5014.3786281666
15484,4795.020138759391
15485,7548.398538708106
15486,6290.321922433594
15487,8294.373396110881
15488,7453.867891688166
15489,8383.167269863909
15490,7164.134699989336
15491,5745.392260165463
15492,6342.079116598552
15493,8151.770112818799
15494,8080.279950866353
15495,6372.322531250575
15496,6362.356347191899
15497,5635.7736110898595
15498,5431.123330063142
15499,5813.596589945738
15500,6819.144349302472
15501,5596.44179810913
15502,3956.8775929243134
15503,6479.0405643229
15504,6806.533754509074
15505,7477.178879729035
15506,5468.599160628209
15507,6638.388131382228
15508,5468.584538885087
15509,6400.337184830779
15510,6658.057053152296
15511,6183.793823235123
15512,6185.825160369105
15513,5270.863753737148
15514,5836.488311276637
15515,6178.8572766985935
15516,6822.897762130713
15517,5815.789258309907
15518,7806.910819092859
15519,5508.9841167614995
15520,7048.4979169855205
15521,7661.339248257768
15522,5179.099176006907
15523,5509.789462664549
15524,6705.2256565636735
15525,5710.296791631799
15526,6734.639414831386
15527,4782.872399739798
15528,7431.415565437575
15529,4299.607165340528
15530,6235.523700677043
15531,6911.105854715459
15532,6812.654155533416
15533,6727.23022286969
15534,7337.7036411141335
15535,5393.63899292675
15536,7658.821378360517
15537,6919.058104694457
15538,6566.618639115464
15539,3428.6447868727437
15540,5505.584647856691
15541,4859.575836654437
15542,5595.508024260255
15543,4143.146165650857
15544,7907.124587711267
15545,6374.413279109179
15546,6998.1760120411855
15547,4861.790024615859
15548,5463.015042113321
15549,7437.946989071893
15550,6462.146530974925
15551,6675.1625786313125
15552,6466.967561330836
15553,3292.527301121483
15554,7073.518076792584
15555,7388.668667729918
15556,6987.7330608664115
15557,4930.659507563921
15558,6087.651056677768
15559,4588.126007528292
15560,7820.078846334545
15561,3453.4172601921864
15562,7320.81650627098
15563,7089.061274929895
15564,7723.1559286373795
15565,7674.855795881648
15566,5924.648931719436
15567,3956.6027167942784
15568,5294.671600649733
15569,5817.691229385758
15570,6516.644191516673
15571,7802.2551247754955
15572,5816.533849376795
15573,5848.450658027675
15574,6102.249238816022
15575,4898.966473489877
15576,4393.958402275614
15577,3787.2206972479735
15578,5563.303100592612
15579,5596.179062299753
15580,7103.653851341175
15581,6602.635522813452
15582,5483.118698170504
